Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Qty,Variant Price,Variant Compare At Price,Image Src,Status
santos-santos-12_13-away-size-s-xxl,Santos 12_13 Away (Size S-XXL),<p>Camiseta Santos 12_13 Away (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"santos,liga:brasileirao,tipo:away,temporada:12-13",TRUE,Size,S,SANTOS---1213--S,13,92700.00,129779.00,,active
santos-santos-12_13-away-size-s-xxl,,,,,,,Size,M,SANTOS---1213--M,27,92700.00,129779.00,,active
santos-santos-12_13-away-size-s-xxl,,,,,,,Size,L,SANTOS---1213--L,20,92700.00,129779.00,,active
santos-santos-12_13-away-size-s-xxl,,,,,,,Size,XL,SANTOS---1213--XL,11,92700.00,129779.00,,active
santos-santos-12_13-away-size-s-xxl,,,,,,,Size,XXL,SANTOS---1213--XXL,29,92700.00,129779.00,,active
santos-santos-12_13-away-size-s-xxl_1,Santos 12_13 Away (Size S-XXL)_1,<p>Camiseta Santos 12_13 Away (Size S-XXL)_1 - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"santos,liga:brasileirao,tipo:away,temporada:12-13",TRUE,Size,S,SANTOS---1213--S,20,91323.00,127852.00,,active
santos-santos-12_13-away-size-s-xxl_1,,,,,,,Size,M,SANTOS---1213--M,19,91323.00,127852.00,,active
santos-santos-12_13-away-size-s-xxl_1,,,,,,,Size,L,SANTOS---1213--L,17,91323.00,127852.00,,active
santos-santos-12_13-away-size-s-xxl_1,,,,,,,Size,XL,SANTOS---1213--XL,26,91323.00,127852.00,,active
santos-santos-12_13-away-size-s-xxl_1,,,,,,,Size,XXL,SANTOS---1213--XXL,17,91323.00,127852.00,,active
santos-santos-25_26-away-size-s-4xl,Santos 25_26 Away (Size S-4XL),<p>Camiseta Santos 25_26 Away (Size S-4XL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"santos,liga:brasileirao,tipo:away,temporada:25-26",TRUE,Size,S,SANTOS---2526--S,13,91069.00,127496.00,,active
santos-santos-25_26-away-size-s-4xl,,,,,,,Size,M,SANTOS---2526--M,24,91069.00,127496.00,,active
santos-santos-25_26-away-size-s-4xl,,,,,,,Size,L,SANTOS---2526--L,27,91069.00,127496.00,,active
santos-santos-25_26-away-size-s-4xl,,,,,,,Size,XL,SANTOS---2526--XL,13,91069.00,127496.00,,active
santos-santos-25_26-away-size-s-4xl,,,,,,,Size,XXL,SANTOS---2526--XXL,20,91069.00,127496.00,,active
santos-santos-all-sponsors-24_25-away-size-s-4xl,Santos All Sponsors 24_25 Away (Size S-4XL),<p>Camiseta Santos All Sponsors 24_25 Away (Size S-4XL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"santos,liga:brasileirao,tipo:away,temporada:24-25",TRUE,Size,S,SANTOS-----S,26,89285.00,124998.00,,active
santos-santos-all-sponsors-24_25-away-size-s-4xl,,,,,,,Size,M,SANTOS-----M,13,89285.00,124998.00,,active
santos-santos-all-sponsors-24_25-away-size-s-4xl,,,,,,,Size,L,SANTOS-----L,20,89285.00,124998.00,,active
santos-santos-all-sponsors-24_25-away-size-s-4xl,,,,,,,Size,XL,SANTOS-----XL,10,89285.00,124998.00,,active
santos-santos-all-sponsors-24_25-away-size-s-4xl,,,,,,,Size,XXL,SANTOS-----XXL,21,89285.00,124998.00,,active
santos-santos-all-sponsors-24_25-home-size-s-4xl,Santos All Sponsors 24_25 Home (Size S-4XL),<p>Camiseta Santos All Sponsors 24_25 Home (Size S-4XL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"santos,liga:brasileirao,tipo:home,temporada:24-25",TRUE,Size,S,SANTOS-----S,11,85388.00,119543.00,,active
santos-santos-all-sponsors-24_25-home-size-s-4xl,,,,,,,Size,M,SANTOS-----M,17,85388.00,119543.00,,active
santos-santos-all-sponsors-24_25-home-size-s-4xl,,,,,,,Size,L,SANTOS-----L,17,85388.00,119543.00,,active
santos-santos-all-sponsors-24_25-home-size-s-4xl,,,,,,,Size,XL,SANTOS-----XL,23,85388.00,119543.00,,active
santos-santos-all-sponsors-24_25-home-size-s-4xl,,,,,,,Size,XXL,SANTOS-----XXL,10,85388.00,119543.00,,active
santos-santos-all-sponsors-25_26-home-size-s-4xl,Santos All Sponsors 25_26 Home (Size S-4XL),<p>Camiseta Santos All Sponsors 25_26 Home (Size S-4XL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"santos,liga:brasileirao,tipo:home,temporada:25-26",TRUE,Size,S,SANTOS-----S,28,85052.00,119072.00,,active
santos-santos-all-sponsors-25_26-home-size-s-4xl,,,,,,,Size,M,SANTOS-----M,13,85052.00,119072.00,,active
santos-santos-all-sponsors-25_26-home-size-s-4xl,,,,,,,Size,L,SANTOS-----L,25,85052.00,119072.00,,active
santos-santos-all-sponsors-25_26-home-size-s-4xl,,,,,,,Size,XL,SANTOS-----XL,28,85052.00,119072.00,,active
santos-santos-all-sponsors-25_26-home-size-s-4xl,,,,,,,Size,XXL,SANTOS-----XXL,25,85052.00,119072.00,,active
santos-santos-black-12_13-size-s-xxl,Santos Black 12_13 (Size S-XXL),<p>Camiseta Santos Black 12_13 (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"santos,liga:brasileirao,tipo:home,temporada:12-13",TRUE,Size,S,SANTOS-----S,13,79295.00,111013.00,,active
santos-santos-black-12_13-size-s-xxl,,,,,,,Size,M,SANTOS-----M,13,79295.00,111013.00,,active
santos-santos-black-12_13-size-s-xxl,,,,,,,Size,L,SANTOS-----L,17,79295.00,111013.00,,active
santos-santos-black-12_13-size-s-xxl,,,,,,,Size,XL,SANTOS-----XL,22,79295.00,111013.00,,active
santos-santos-black-12_13-size-s-xxl,,,,,,,Size,XXL,SANTOS-----XXL,13,79295.00,111013.00,,active
santos-santos-commemorative-edition-size-s-4xl,Santos Commemorative Edition (Size S-4XL),<p>Camiseta Santos Commemorative Edition (Size S-4XL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"santos,liga:brasileirao,tipo:home",TRUE,Size,S,SANTOS----S,27,85143.00,119200.00,,active
santos-santos-commemorative-edition-size-s-4xl,,,,,,,Size,M,SANTOS----M,23,85143.00,119200.00,,active
santos-santos-commemorative-edition-size-s-4xl,,,,,,,Size,L,SANTOS----L,25,85143.00,119200.00,,active
santos-santos-commemorative-edition-size-s-4xl,,,,,,,Size,XL,SANTOS----XL,22,85143.00,119200.00,,active
santos-santos-commemorative-edition-size-s-4xl,,,,,,,Size,XXL,SANTOS----XXL,15,85143.00,119200.00,,active
santos-santos-second-12_13-away-long-sleeve-size-s-xxl,Santos Second 12_13 Away Long Sleeve (Size S-XXL),<p>Camiseta Santos Second 12_13 Away Long Sleeve (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"santos,liga:brasileirao,tipo:away,tipo:manga-longa,temporada:12-13",TRUE,Size,S,SANTOS----S,27,92757.00,129859.00,,active
santos-santos-second-12_13-away-long-sleeve-size-s-xxl,,,,,,,Size,M,SANTOS----M,24,92757.00,129859.00,,active
santos-santos-second-12_13-away-long-sleeve-size-s-xxl,,,,,,,Size,L,SANTOS----L,17,92757.00,129859.00,,active
santos-santos-second-12_13-away-long-sleeve-size-s-xxl,,,,,,,Size,XL,SANTOS----XL,24,92757.00,129859.00,,active
santos-santos-second-12_13-away-long-sleeve-size-s-xxl,,,,,,,Size,XXL,SANTOS----XXL,10,92757.00,129859.00,,active
santos-santos-third-game-25_26-away-size-s-4xl,Santos Third Game 25_26 Away (Size S-4XL),<p>Camiseta Santos Third Game 25_26 Away (Size S-4XL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"santos,liga:brasileirao,tipo:away,temporada:25-26",TRUE,Size,S,SANTOS-----S,21,89738.00,125633.00,,active
santos-santos-third-game-25_26-away-size-s-4xl,,,,,,,Size,M,SANTOS-----M,21,89738.00,125633.00,,active
santos-santos-third-game-25_26-away-size-s-4xl,,,,,,,Size,L,SANTOS-----L,14,89738.00,125633.00,,active
santos-santos-third-game-25_26-away-size-s-4xl,,,,,,,Size,XL,SANTOS-----XL,25,89738.00,125633.00,,active
santos-santos-third-game-25_26-away-size-s-4xl,,,,,,,Size,XXL,SANTOS-----XXL,29,89738.00,125633.00,,active
